questid2,filedate,age2,mr30est
33800306,10/09/2020,17,91
61000306,10/09/2020,13,99
24130306,10/09/2020,13,93
55550306,10/09/2020,11,91
33750306,10/09/2020,14,99
78870306,10/09/2020,1,91
48680306,10/09/2020,4,93
53180306,10/09/2020,15,91
13321306,10/09/2020,16,91
40951306,10/09/2020,8,91
78151306,10/09/2020,12,93
59861306,10/09/2020,11,93
14792306,10/09/2020,6,91
73892306,10/09/2020,15,91
93412306,10/09/2020,15,91
81612306,10/09/2020,15,99
58532306,10/09/2020,13,93
48242306,10/09/2020,1,91
12272306,10/09/2020,4,91
95972306,10/09/2020,17,91
23982306,10/09/2020,13,91
97393306,10/09/2020,15,91
28623306,10/09/2020,6,91
13643306,10/09/2020,13,93
99043306,10/09/2020,16,91
95683306,10/09/2020,15,93
27294306,10/09/2020,16,91
75204306,10/09/2020,9,91
37004306,10/09/2020,11,91
53214306,10/09/2020,15,93
66914306,10/09/2020,4,93
27434306,10/09/2020,16,93
30134306,10/09/2020,11,93
53544306,10/09/2020,15,93
95195406,10/09/2020,12,91
27515406,10/09/2020,17,93
44815406,10/09/2020,9,91
99935406,10/09/2020,3,91
44716406,10/09/2020,12,93
31016406,10/09/2020,16,3
75236406,10/09/2020,3,91
30256406,10/09/2020,13,91
87556406,10/09/2020,8,93
89166406,10/09/2020,7,99
38076406,10/09/2020,2,91
57647406,10/09/2020,14,99
91677406,10/09/2020,15,91
93287406,10/09/2020,15,91
48787406,10/09/2020,11,93
97698406,10/09/2020,15,98
16508406,10/09/2020,2,91
91818406,10/09/2020,15,93
33758406,10/09/2020,16,91
67168406,10/09/2020,14,91
61199406,10/09/2020,15,93
86409406,10/09/2020,10,99
69729406,10/09/2020,10,93
34369406,10/09/2020,14,91
47200406,10/09/2020,15,93
54500406,10/09/2020,11,91
35210406,10/09/2020,14,91
34120406,10/09/2020,1,91
87150406,10/09/2020,17,93
64260406,10/09/2020,7,91
95160406,10/09/2020,11,93
97770406,10/09/2020,11,91
50611406,10/09/2020,4,98
95111406,10/09/2020,12,91
17531406,10/09/2020,14,93
15441406,10/09/2020,8,91
72741406,10/09/2020,2,91
64351406,10/09/2020,3,91
13261406,10/09/2020,15,93
69661406,10/09/2020,15,91
57861406,10/09/2020,7,91
16771406,10/09/2020,4,91
74971406,10/09/2020,7,91
71412406,10/09/2020,15,93
37622406,10/09/2020,16,93
65822406,10/09/2020,11,93
75342406,10/09/2020,9,91
19942406,10/09/2020,13,93
67142406,10/09/2020,15,91
43162406,10/09/2020,12,93
18472406,10/09/2020,5,91
27572406,10/09/2020,2,91
89703406,10/09/2020,4,91
27333406,10/09/2020,13,99
19843406,10/09/2020,14,99
67043406,10/09/2020,15,91
75053406,10/09/2020,14,93
33063406,10/09/2020,17,99
51073406,10/09/2020,5,91
62783406,10/09/2020,12,99
57094406,10/09/2020,7,93
13824406,10/09/2020,13,91
28134406,10/09/2020,5,91
25144406,10/09/2020,4,91
49554406,10/09/2020,9,93
27564406,10/09/2020,15,91
85764406,10/09/2020,15,91
66474406,10/09/2020,7,99
41974406,10/09/2020,16,91
51784406,10/09/2020,15,99
62005506,10/09/2020,1,91
57315506,10/09/2020,16,91
11915506,10/09/2020,16,91
44425506,10/09/2020,10,99
74235506,10/09/2020,7,91
37935506,10/09/2020,6,93
28545506,10/09/2020,1,91
97455506,10/09/2020,15,91
66555506,10/09/2020,5,91
73665506,10/09/2020,10,91
48165506,10/09/2020,2,91
67075506,10/09/2020,14,91
47885506,10/09/2020,16,91
76316506,10/09/2020,4,91
45416506,10/09/2020,16,91
53616506,10/09/2020,15,91
55226506,10/09/2020,14,91
17836506,10/09/2020,15,91
59346506,10/09/2020,16,93
18497506,10/09/2020,6,99
17597506,10/09/2020,14,99
15317506,10/09/2020,13,91
67117506,10/09/2020,7,91
45127506,10/09/2020,4,93
89537506,10/09/2020,11,93
24037506,10/09/2020,7,91
81618506,10/09/2020,13,93
81428506,10/09/2020,14,93
57828506,10/09/2020,11,91
16258506,10/09/2020,7,93
98058506,10/09/2020,6,91
81378506,10/09/2020,16,93
72039506,10/09/2020,12,93
75449506,10/09/2020,13,93
78389506,10/09/2020,4,91
35490506,10/09/2020,4,91
91600506,10/09/2020,15,91
60700506,10/09/2020,6,91
26910506,10/09/2020,2,91
23350506,10/09/2020,14,91
49750506,10/09/2020,16,91
43780506,10/09/2020,4,93
77191506,10/09/2020,14,93
89701506,10/09/2020,16,91
89131506,10/09/2020,16,91
78992506,10/09/2020,17,91
19602506,10/09/2020,9,99
15812506,10/09/2020,4,91
89742506,10/09/2020,16,93
87752506,10/09/2020,15,93
23152506,10/09/2020,14,93
43772506,10/09/2020,10,99
71782506,10/09/2020,9,91
79793506,10/09/2020,11,93
48553506,10/09/2020,5,91
44763506,10/09/2020,12,91
41063506,10/09/2020,15,91
12773506,10/09/2020,3,91
79073506,10/09/2020,12,99
43483506,10/09/2020,16,93
91014506,10/09/2020,12,99
76324506,10/09/2020,8,91
73624506,10/09/2020,16,93
61634506,10/09/2020,16,91
54044506,10/09/2020,7,91
45374506,10/09/2020,14,93
36084506,10/09/2020,8,91
82995606,10/09/2020,8,91
17205606,10/09/2020,15,91
53605606,10/09/2020,11,93
41805606,10/09/2020,11,91
55355606,10/09/2020,16,91
49955606,10/09/2020,12,91
32275606,10/09/2020,1,91
53985606,10/09/2020,17,91
58816606,10/09/2020,2,91
78626606,10/09/2020,13,91
24026606,10/09/2020,5,91
77246606,10/09/2020,15,93
77056606,10/09/2020,15,91
71276606,10/09/2020,1,91
27486606,10/09/2020,14,91
73886606,10/09/2020,16,91
21897606,10/09/2020,15,91
88337606,10/09/2020,1,91
54257606,10/09/2020,5,93
19567606,10/09/2020,17,91
15777606,10/09/2020,13,91
74877606,10/09/2020,1,91
88098606,10/09/2020,15,93
81508606,10/09/2020,15,91
70038606,10/09/2020,6,91
30748606,10/09/2020,4,91
77048606,10/09/2020,15,91
18568606,10/09/2020,13,99
95868606,10/09/2020,13,91
41699606,10/09/2020,17,93
26199606,10/09/2020,2,91
78329606,10/09/2020,10,93
21839606,10/09/2020,11,93
66859606,10/09/2020,1,91
19369606,10/09/2020,13,99
48279606,10/09/2020,13,91
27379606,10/09/2020,17,91
36479606,10/09/2020,4,91
71590606,10/09/2020,12,93
25900606,10/09/2020,16,93
14810606,10/09/2020,7,98
27320606,10/09/2020,8,93
39120606,10/09/2020,14,93
49450606,10/09/2020,17,91
85850606,10/09/2020,17,91
53480606,10/09/2020,15,93
99401606,10/09/2020,10,93
65611606,10/09/2020,16,93
36321606,10/09/2020,4,91
15231606,10/09/2020,16,91
53431606,10/09/2020,14,91
21341606,10/09/2020,14,93
80441606,10/09/2020,9,91
62002606,10/09/2020,6,91
96222606,10/09/2020,12,99
69062606,10/09/2020,15,93
43282606,10/09/2020,13,93
79013606,10/09/2020,5,91
35033606,10/09/2020,14,93
11953606,10/09/2020,2,91
68063606,10/09/2020,1,91
97304606,10/09/2020,16,91
61334606,10/09/2020,8,99
49054606,10/09/2020,13,99
61664606,10/09/2020,15,93
30764606,10/09/2020,12,91
31605706,10/09/2020,15,91
89425706,10/09/2020,7,99
66725706,10/09/2020,7,93
29235706,10/09/2020,16,93
81745706,10/09/2020,16,93
88045706,10/09/2020,2,91
82406706,10/09/2020,3,91
53926706,10/09/2020,15,91
51936706,10/09/2020,13,91
69136706,10/09/2020,14,93
73446706,10/09/2020,13,91
40366706,10/09/2020,4,91
78707706,10/09/2020,4,91
56907706,10/09/2020,15,91
35007706,10/09/2020,15,91
43827706,10/09/2020,14,91
15718706,10/09/2020,12,93
52018706,10/09/2020,2,91
33538706,10/09/2020,16,93
44768706,10/09/2020,15,91
22968706,10/09/2020,4,91
59409706,10/09/2020,15,91
23009706,10/09/2020,11,91
65429706,10/09/2020,14,99
13149706,10/09/2020,7,99
37369706,10/09/2020,15,93
89300706,10/09/2020,15,93
41100706,10/09/2020,16,91
26220706,10/09/2020,4,99
85320706,10/09/2020,15,91
61240706,10/09/2020,17,91
15650706,10/09/2020,13,91
20150706,10/09/2020,10,91
25270706,10/09/2020,15,93
41480706,10/09/2020,17,91
47880706,10/09/2020,13,91
35601706,10/09/2020,14,91
33801706,10/09/2020,16,93
47831706,10/09/2020,6,99
59341706,10/09/2020,11,99
71141706,10/09/2020,5,91
36261706,10/09/2020,3,91
42661706,10/09/2020,3,91
66692706,10/09/2020,12,91
27112706,10/09/2020,15,91
69242706,10/09/2020,15,91
37442706,10/09/2020,16,93
35642706,10/09/2020,16,99
41662706,10/09/2020,10,99
38772706,10/09/2020,2,91
75072706,10/09/2020,9,91
27493706,10/09/2020,5,91
17203706,10/09/2020,4,93
59003706,10/09/2020,12,91
39813706,10/09/2020,16,93
22273706,10/09/2020,14,93
53983706,10/09/2020,16,91
93794706,10/09/2020,16,91
39904706,10/09/2020,17,93
71514706,10/09/2020,13,93
33934706,10/09/2020,17,91
41134706,10/09/2020,13,93
37864706,10/09/2020,2,91
18384706,10/09/2020,12,91
34105806,10/09/2020,11,99
29415806,10/09/2020,11,93
43015806,10/09/2020,4,91
99225806,10/09/2020,16,91
77235806,10/09/2020,15,93
21835806,10/09/2020,15,91
76855806,10/09/2020,14,91
83965806,10/09/2020,2,91
37996806,10/09/2020,8,91
51306806,10/09/2020,6,93
93916806,10/09/2020,4,91
82826806,10/09/2020,16,93
89126806,10/09/2020,17,93
71736806,10/09/2020,15,99
85856806,10/09/2020,17,91
27466806,10/09/2020,15,99
45286806,10/09/2020,16,91
75097806,10/09/2020,8,99
95807806,10/09/2020,14,93
23817806,10/09/2020,14,91
48457806,10/09/2020,1,91
53957806,10/09/2020,11,91
63577806,10/09/2020,16,93
66087806,10/09/2020,7,99
90498806,10/09/2020,5,91
45708806,10/09/2020,13,91
96418806,10/09/2020,7,91
51918806,10/09/2020,15,99
87128806,10/09/2020,12,91
31538806,10/09/2020,13,91
35278806,10/09/2020,13,91
47219806,10/09/2020,13,91
85419806,10/09/2020,4,93
25039806,10/09/2020,17,93
34139806,10/09/2020,9,91
15749806,10/09/2020,15,93
99969806,10/09/2020,15,91
97169806,10/09/2020,16,91
45310806,10/09/2020,15,91
44220806,10/09/2020,17,91
39530806,10/09/2020,17,91
97870806,10/09/2020,16,99
31280806,10/09/2020,13,93
29480806,10/09/2020,15,91
67201806,10/09/2020,13,99
28101806,10/09/2020,11,99
80711806,10/09/2020,7,91
21421806,10/09/2020,16,91
90521806,10/09/2020,2,91
59621806,10/09/2020,13,93
51231806,10/09/2020,16,91
27631806,10/09/2020,10,99
48241806,10/09/2020,5,99
63551806,10/09/2020,8,99
24881806,10/09/2020,11,93
59192806,10/09/2020,12,91
29902806,10/09/2020,13,93
27912806,10/09/2020,14,91
59522806,10/09/2020,13,99
76632806,10/09/2020,6,91
68142806,10/09/2020,1,91
87862806,10/09/2020,13,91
47672806,10/09/2020,13,91
35493806,10/09/2020,11,93
60993806,10/09/2020,15,93
59093806,10/09/2020,8,93
50653806,10/09/2020,11,91
47953806,10/09/2020,15,99
25153806,10/09/2020,8,91
46673806,10/09/2020,2,91
85583806,10/09/2020,9,91
86294806,10/09/2020,16,91
11794806,10/09/2020,13,99
65914806,10/09/2020,16,93
23924806,10/09/2020,6,91
52024806,10/09/2020,2,91
11934806,10/09/2020,12,93
99654806,10/09/2020,15,93
15674806,10/09/2020,17,91
71884806,10/09/2020,15,93
99084806,10/09/2020,9,91
41495906,10/09/2020,14,91
81825906,10/09/2020,14,99
61345906,10/09/2020,12,93
51965906,10/09/2020,12,91
41106906,10/09/2020,13,91
11916906,10/09/2020,4,91
90826906,10/09/2020,15,91
93336906,10/09/2020,16,91
71536906,10/09/2020,5,99
85136906,10/09/2020,15,99
58546906,10/09/2020,8,91
11866906,10/09/2020,14,93
85417906,10/09/2020,15,91
31437906,10/09/2020,12,98
93947906,10/09/2020,17,91
71147906,10/09/2020,14,93
87357906,10/09/2020,16,91
95557906,10/09/2020,15,99
64277906,10/09/2020,1,91
51577906,10/09/2020,17,93
25177906,10/09/2020,15,93
51387906,10/09/2020,15,93
19587906,10/09/2020,10,91
89398906,10/09/2020,15,91
20008906,10/09/2020,4,93
21718906,10/09/2020,16,93
69248906,10/09/2020,13,93
20388906,10/09/2020,12,93
57499906,10/09/2020,15,91
23609906,10/09/2020,11,91
41809906,10/09/2020,13,91
91569906,10/09/2020,17,91
47589906,10/09/2020,12,91
98810906,10/09/2020,11,91
92740906,10/09/2020,4,91
21840906,10/09/2020,15,99
81270906,10/09/2020,15,91
73880906,10/09/2020,14,93
21891906,10/09/2020,9,98
78901906,10/09/2020,1,91
35821906,10/09/2020,6,91
13831906,10/09/2020,17,91
52451906,10/09/2020,4,91
57902906,10/09/2020,15,91
42782906,10/09/2020,6,99
78703906,10/09/2020,8,93
95003906,10/09/2020,11,93
49413906,10/09/2020,3,91
25623906,10/09/2020,12,91
83823906,10/09/2020,9,91
47753906,10/09/2020,4,91
30263906,10/09/2020,5,91
71163906,10/09/2020,15,99
27994906,10/09/2020,12,91
88224906,10/09/2020,13,93
97324906,10/09/2020,14,91
79124906,10/09/2020,12,99
47464906,10/09/2020,8,91
83864906,10/09/2020,15,93
71684906,10/09/2020,12,91
69495006,10/09/2020,12,99
35605006,10/09/2020,10,99
99015006,10/09/2020,15,93
72525006,10/09/2020,11,91
53945006,10/09/2020,15,91
91765006,10/09/2020,9,91
60296006,10/09/2020,9,91
67596006,10/09/2020,15,91
92426006,10/09/2020,2,91
11336006,10/09/2020,14,91
87736006,10/09/2020,13,93
45266006,10/09/2020,4,91
33897006,10/09/2020,15,93
82707006,10/09/2020,16,91
15217006,10/09/2020,6,93
19627006,10/09/2020,12,93
87637006,10/09/2020,15,93
47347006,10/09/2020,11,93
89147006,10/09/2020,15,91
17967006,10/09/2020,16,91
99577006,10/09/2020,17,91
67587006,10/09/2020,15,91
16687006,10/09/2020,1,91
33508006,10/09/2020,15,91
19718006,10/09/2020,16,91
39528006,10/09/2020,9,91
32038006,10/09/2020,15,91
78199006,10/09/2020,15,93
21609006,10/09/2020,17,91
83839006,10/09/2020,11,91
53359006,10/09/2020,14,93
17959006,10/09/2020,7,91
35969006,10/09/2020,8,93
30279006,10/09/2020,6,91
17900006,10/09/2020,14,99
61310006,10/09/2020,15,91
54820006,10/09/2020,1,91
63730006,10/09/2020,2,91
61930006,10/09/2020,2,93
75240006,10/09/2020,7,91
35860006,10/09/2020,14,99
71880006,10/09/2020,15,93
31211006,10/09/2020,13,93
43011006,10/09/2020,13,93
83631006,10/09/2020,8,99
90931006,10/09/2020,1,91
28131006,10/09/2020,6,91
39741006,10/09/2020,2,91
67941006,10/09/2020,16,93
65141006,10/09/2020,13,99
64671006,10/09/2020,5,91
34292006,10/09/2020,2,91
37702006,10/09/2020,17,93
30212006,10/09/2020,8,99
45472006,10/09/2020,15,93
90972006,10/09/2020,7,91
21493006,10/09/2020,13,91
75803006,10/09/2020,4,91
65613006,10/09/2020,10,91
17223006,10/09/2020,15,93
16133006,10/09/2020,2,91
26843006,10/09/2020,3,91
91394006,10/09/2020,3,91
33524006,10/09/2020,16,91
62434006,10/09/2020,11,91
35134006,10/09/2020,5,91
59254006,10/09/2020,3,91
92954006,10/09/2020,11,99
51674006,10/09/2020,3,91
73895116,10/09/2020,14,93
92995116,10/09/2020,13,99
56305116,10/09/2020,16,91
83605116,10/09/2020,13,91
61425116,10/09/2020,15,91
21945116,10/09/2020,15,91
12655116,10/09/2020,6,91
79765116,10/09/2020,13,91
15975116,10/09/2020,17,91
17396116,10/09/2020,17,91
53796116,10/09/2020,14,93
89716116,10/09/2020,15,93
46636116,10/09/2020,6,91
51136116,10/09/2020,15,91
35446116,10/09/2020,12,91
55256116,10/09/2020,17,91
55066116,10/09/2020,13,91
90376116,10/09/2020,1,91
22176116,10/09/2020,15,91
36397116,10/09/2020,3,91
87817116,10/09/2020,15,91
21227116,10/09/2020,16,91
73547116,10/09/2020,15,91
78857116,10/09/2020,2,91
24067116,10/09/2020,2,91
45777116,10/09/2020,12,93
70608116,10/09/2020,6,91
76008116,10/09/2020,17,91
55918116,10/09/2020,15,93
45248116,10/09/2020,13,93
27048116,10/09/2020,1,91
77099116,10/09/2020,6,91
13209116,10/09/2020,14,91
19609116,10/09/2020,15,93
75819116,10/09/2020,11,91
35629116,10/09/2020,16,93
53829116,10/09/2020,15,93
37949116,10/09/2020,15,93
42689116,10/09/2020,11,91
31789116,10/09/2020,15,99
54290116,10/09/2020,8,91
20210116,10/09/2020,1,91
81110116,10/09/2020,11,91
30020116,10/09/2020,8,99
42630116,10/09/2020,13,99
78030116,10/09/2020,13,93
66940116,10/09/2020,5,91
49070116,10/09/2020,15,93
35280116,10/09/2020,16,93
47080116,10/09/2020,15,93
80591116,10/09/2020,5,91
90111116,10/09/2020,1,91
69831116,10/09/2020,3,91
47031116,10/09/2020,16,93
39351116,10/09/2020,4,91
42051116,10/09/2020,9,93
82671116,10/09/2020,14,93
87122116,10/09/2020,16,91
87452116,10/09/2020,16,91
53282116,10/09/2020,12,91
17403116,10/09/2020,16,99
15603116,10/09/2020,4,91
32903116,10/09/2020,2,91
59633116,10/09/2020,15,93
35033116,10/09/2020,13,93
99343116,10/09/2020,12,99
82853116,10/09/2020,6,91
45173116,10/09/2020,15,93
51194116,10/09/2020,9,91
33704116,10/09/2020,12,99
71904116,10/09/2020,17,91
49104116,10/09/2020,1,91
73324116,10/09/2020,15,93
77924116,10/09/2020,14,93
55124116,10/09/2020,8,91
67254116,10/09/2020,15,93
99674116,10/09/2020,16,93
87005216,10/09/2020,12,93
13215216,10/09/2020,11,91
40325216,10/09/2020,6,99
20845216,10/09/2020,6,93
52265216,10/09/2020,14,91
49375216,10/09/2020,15,99
35396216,10/09/2020,14,91
18096216,10/09/2020,3,91
61506216,10/09/2020,9,98
46816216,10/09/2020,13,93
83066216,10/09/2020,13,93
71076216,10/09/2020,16,91
32307216,10/09/2020,12,91
33017216,10/09/2020,15,91
69227216,10/09/2020,15,91
93637216,10/09/2020,3,91
48657216,10/09/2020,8,98
33967216,10/09/2020,14,93
53777216,10/09/2020,15,91
61598216,10/09/2020,16,93
18608216,10/09/2020,2,91
58038216,10/09/2020,12,91
25858216,10/09/2020,17,93
45478216,10/09/2020,14,91
44578216,10/09/2020,2,91
31499216,10/09/2020,12,93
45809216,10/09/2020,15,99
13819216,10/09/2020,13,91
45429216,10/09/2020,2,91
81639216,10/09/2020,15,91
50449216,10/09/2020,2,91
63959216,10/09/2020,15,93
31969216,10/09/2020,13,99
73579216,10/09/2020,13,93
17989216,10/09/2020,11,93
48690216,10/09/2020,10,91
89300216,10/09/2020,17,91
17310216,10/09/2020,15,93
24610216,10/09/2020,10,91
54940216,10/09/2020,12,91
15460216,10/09/2020,15,93
60580216,10/09/2020,13,99
46311216,10/09/2020,9,93
35411216,10/09/2020,13,91
37161216,10/09/2020,16,91
47971216,10/09/2020,16,99
64081216,10/09/2020,4,93
56402216,10/09/2020,13,99
43702216,10/09/2020,16,91
85932216,10/09/2020,4,91
59672216,10/09/2020,2,93
97872216,10/09/2020,15,99
75882216,10/09/2020,13,93
69623216,10/09/2020,15,98
65833216,10/09/2020,5,91
31943216,10/09/2020,6,98
39143216,10/09/2020,1,91
19714216,10/09/2020,15,91
71134216,10/09/2020,15,91
86344216,10/09/2020,4,91
74544216,10/09/2020,4,91
61464216,10/09/2020,13,93
64164216,10/09/2020,5,91
80374216,10/09/2020,3,99
40184216,10/09/2020,11,93
48995316,10/09/2020,14,93
38135316,10/09/2020,1,91
61355316,10/09/2020,14,91
31596316,10/09/2020,11,91
30696316,10/09/2020,11,99
61116316,10/09/2020,15,99
13726316,10/09/2020,14,93
49936316,10/09/2020,7,91
13246316,10/09/2020,11,98
20546316,10/09/2020,3,91
63866316,10/09/2020,16,91
63676316,10/09/2020,4,91
80976316,10/09/2020,3,91
41686316,10/09/2020,4,91
92107316,10/09/2020,7,93
35237316,10/09/2020,16,93
23957316,10/09/2020,9,91
53387316,10/09/2020,6,91
87798316,10/09/2020,5,91
61728316,10/09/2020,11,93
55138316,10/09/2020,15,99
51248316,10/09/2020,11,93
96558316,10/09/2020,2,91
72578316,10/09/2020,1,91
22388316,10/09/2020,3,91
55088316,10/09/2020,15,93
49209316,10/09/2020,17,91
45419316,10/09/2020,14,91
43239316,10/09/2020,14,93
76269316,10/09/2020,15,99
51769316,10/09/2020,15,99
73379316,10/09/2020,13,91
26210316,10/09/2020,11,93
73320316,10/09/2020,7,93
23270316,10/09/2020,17,91
81470316,10/09/2020,14,93
55070316,10/09/2020,15,99
39621316,10/09/2020,17,91
18241316,10/09/2020,1,91
91751316,10/09/2020,11,93
49951316,10/09/2020,14,91
71561316,10/09/2020,15,91
95971316,10/09/2020,17,91
89902316,10/09/2020,15,91
63122316,10/09/2020,15,93
27242316,10/09/2020,12,93
95442316,10/09/2020,12,99
42172316,10/09/2020,14,93
53882316,10/09/2020,4,91
19093316,10/09/2020,16,91
91603316,10/09/2020,13,93
81413316,10/09/2020,8,91
54113316,10/09/2020,12,91
93353316,10/09/2020,3,91
78853316,10/09/2020,10,93
42263316,10/09/2020,16,93
33163316,10/09/2020,15,93
63973316,10/09/2020,17,91
35583316,10/09/2020,15,91
11983316,10/09/2020,1,91
17194316,10/09/2020,15,93
94204316,10/09/2020,1,91
37904316,10/09/2020,16,93
39324316,10/09/2020,13,99
83444316,10/09/2020,13,93
23254316,10/09/2020,12,91
86574316,10/09/2020,11,91
21074316,10/09/2020,8,91
72395416,10/09/2020,8,99
79405416,10/09/2020,15,91
16325416,10/09/2020,2,91
44525416,10/09/2020,6,93
71635416,10/09/2020,12,93
77555416,10/09/2020,14,91
21155416,10/09/2020,4,91
39165416,10/09/2020,5,91
15326416,10/09/2020,5,91
89736416,10/09/2020,17,93
17266416,10/09/2020,15,93
20776416,10/09/2020,8,91
43237416,10/09/2020,17,91
50247416,10/09/2020,11,93
71147416,10/09/2020,16,93
75557416,10/09/2020,15,99
45367416,10/09/2020,14,93
69967416,10/09/2020,11,91
15987416,10/09/2020,16,93
35318416,10/09/2020,3,93
29728416,10/09/2020,14,93
37928416,10/09/2020,5,93
93658416,10/09/2020,14,99
78968416,10/09/2020,15,99
22378416,10/09/2020,1,91
51478416,10/09/2020,5,99
15699416,10/09/2020,15,93
13899416,10/09/2020,5,91
10199416,10/09/2020,11,93
47019416,10/09/2020,15,93
20529416,10/09/2020,5,91
79629416,10/09/2020,14,91
77349416,10/09/2020,13,91
23369416,10/09/2020,13,91
79579416,10/09/2020,14,93
55979416,10/09/2020,16,91
64889416,10/09/2020,1,91
20940416,10/09/2020,3,91
24350416,10/09/2020,5,99
57050416,10/09/2020,5,91
82360416,10/09/2020,1,91
18760416,10/09/2020,4,91
65341416,10/09/2020,15,91
34251416,10/09/2020,13,99
39751416,10/09/2020,13,93
69561416,10/09/2020,15,93
55771416,10/09/2020,15,91
81312416,10/09/2020,17,91
19322416,10/09/2020,17,91
17522416,10/09/2020,11,93
46432416,10/09/2020,8,91
53252416,10/09/2020,15,93
87852416,10/09/2020,15,91
63062416,10/09/2020,11,91
76382416,10/09/2020,15,93
73682416,10/09/2020,9,93
89893416,10/09/2020,8,91
71213416,10/09/2020,11,93
80123416,10/09/2020,2,91
29363416,10/09/2020,12,93
71163416,10/09/2020,14,93
47373416,10/09/2020,12,91
63583416,10/09/2020,17,93
34294416,10/09/2020,1,91
53914416,10/09/2020,14,91
11924416,10/09/2020,8,91
19644416,10/09/2020,17,91
63864416,10/09/2020,16,93
70784416,10/09/2020,11,91
11295516,10/09/2020,16,93
75605516,10/09/2020,9,99
54705516,10/09/2020,5,91
57025516,10/09/2020,4,91
97835516,10/09/2020,17,91
53755516,10/09/2020,16,91
43375516,10/09/2020,16,99
85175516,10/09/2020,9,99
27596516,10/09/2020,15,93
15796516,10/09/2020,17,91
73996516,10/09/2020,15,91
52426516,10/09/2020,11,93
88636516,10/09/2020,3,91
97736516,10/09/2020,13,93
84036516,10/09/2020,5,93
23656516,10/09/2020,15,91
28156516,10/09/2020,2,91
65076516,10/09/2020,15,91
17686516,10/09/2020,14,91
66786516,10/09/2020,11,99
33417516,10/09/2020,13,93
51237516,10/09/2020,15,91
58537516,10/09/2020,4,98
11518516,10/09/2020,7,93
67918516,10/09/2020,16,93
40758516,10/09/2020,3,91
31278516,10/09/2020,7,91
91559516,10/09/2020,16,93
83169516,10/09/2020,7,99
69379516,10/09/2020,15,99
71989516,10/09/2020,14,91
51500516,10/09/2020,17,91
